,Row.names,log2FoldChange.x,padj.x,log2FoldChange.y,padj.y,TE_significance,RNA_significance
1,0610012G03Rik-201,-3.79578159922692,0.000126868606073664,-3.12195956011743,2.94228835359274e-05,-1,-1
2,1110059G10Rik-201,-2.21713039730749,0.00642893403671137,0.775654784154651,4.01147488898144e-05,-1,1
3,1700028K03Rik-206,-4.04250804534367,0.00642893403671137,-0.403133329405855,0.114873103358099,-1,0
4,1700030K09Rik-201,-4.0046064617647,4.56596593844078e-05,-2.70047798793648,1.35714483250845e-24,-1,-1
5,1700056E22Rik-201,-6.77074023638182,9.91648755384374e-05,-3.08750194143996,0.00367426713239978,-1,-1
6,1700066M21Rik-201,-4.15288543172312,0.00284829767892629,1.15853605669372,0.0011516300163202,-1,1
7,1700067K01Rik-201,-1.39816984912855,0.00973677467716666,-2.70802739711322,1.70987633295387e-28,-1,-1
8,2210016F16Rik-201,-3.30453945851362,0.00266117519220797,-3.72411555128273,5.96110986958085e-12,-1,-1
9,2310039H08Rik-201,-0.914340336473171,0.0038949375419909,-4.58057820262458,1.80603907767396e-07,-1,-1
10,2410131K14Rik-201,-5.16220716424523,0.000148552442266667,-3.33049507013173,4.91610767993813e-13,-1,-1
11,2700049A03Rik-203,-1.968360895985,4.94220423677114e-08,0.431304853146808,0.000242330091400586,-1,1
12,3110001I22Rik-201,-5.39770660292125,2.09852511312646e-05,1.84586779167044,6.94987938242121e-33,-1,1
13,3110040N11Rik-201,-2.88825436098306,0.00883513768218755,-1.14140411591813,1.20910889234693e-06,-1,-1
14,4930432K21Rik-202,-2.86994004581172,3.28775096264486e-08,-2.75617692443833,6.21775181189411e-19,-1,-1
15,4930451I11Rik-201,-3.54524808808952,0.00663573730782673,-2.51057797557872,7.99892322585354e-13,-1,-1
16,4930562C15Rik-201,-4.15083273509184,0.000215038326228809,-2.94371175205793,1.75083507972965e-19,-1,-1
17,5730480H06Rik-205,-4.21288187860329,4.01708744155698e-05,1.72748462238298,6.79300303651385e-38,-1,1
18,9530068E07Rik-201,-1.9277366222638,3.23425726592746e-05,0.873474030031582,4.97550155101529e-07,-1,1
19,A430005L14Rik-201,-3.26344365764334,1.12966684226079e-09,-2.4569608990261,6.43475684870363e-32,-1,-1
20,Aarsd1-201,-0.0261559207711285,0.000109456828863043,-7.97658595184127,3.93478460627862e-10,-1,-1
21,Abca12-201,-4.07664147686872,0.00520852021252235,0.137191977079021,0.711569416252086,-1,0
22,Abcb1b-201,-2.52343023954733,1.072695143419e-05,1.21444333556497,3.33076185715018e-17,-1,1
23,Abcb8-203,-2.06751360080824,0.00381080265578333,-2.01181695286562,1.0113825500104e-32,-1,-1
24,Abcb9-201,-1.64051928093866,0.00927620874834897,-1.12803646308522,0.000206322299877758,-1,-1
25,Abcf3-201,-1.26000033387205,0.000545245424788172,-1.47034806126975,1.43339194060503e-29,-1,-1
26,Abhd17b-201,-2.60061100365866,0.00519691726047501,1.44177564699975,2.53202957953533e-13,-1,1
27,Accsl-201,-4.81128834493228,1.06573769483977e-42,1.44847795969468,3.16468808219309e-43,-1,1
28,Acp6-201,-3.31150466886437,0.00359932664201069,-0.645698699394754,0.00474329315638446,-1,-1
29,Acsl3-201,-2.38158214717335,0.00237599000672271,1.44411801006624,7.05162849723559e-18,-1,1
30,Actn3-201,-3.59501854213655,0.00143742621835026,-2.73961332755713,2.292349129365e-24,-1,-1
31,Actr2-201,-2.52519464126133,9.07070270881547e-10,0.708855936058263,9.48483214940138e-05,-1,1
32,Adck5-214,-0.023298592510766,0.00888703821007764,-6.37197813311312,1.61565692570266e-06,-1,-1
33,Adpgk-205,-1.47067687887658,0.00683562698597484,1.05421724588884,1.70107171862467e-06,-1,1
34,Adtrp-201,-4.06419441069742,0.00336585254384005,1.90796423514751,1.11939011665903e-14,-1,1
35,Afap1l2-203,-2.31929835547127,7.02840331516708e-10,1.39025604679926,1.89376126847355e-25,-1,1
36,Agk-201,-2.92710087366445,0.00195456503154467,1.15667686149082,1.61368982339666e-11,-1,1
37,Ahctf1-201,-1.96338743182193,1.05442715321591e-05,1.3389207221606,1.16123948712151e-18,-1,1
38,Aldoa-201,-2.78467346100203,9.67183427825947e-06,-3.06676178855162,1.69152035160496e-23,-1,-1
39,Alg11-201,-3.32844670693007,0.00357985088852926,-0.644294938304979,0.0200012973625712,-1,0
40,Alkbh6-201,-4.16933972252038,8.09406457669271e-05,-3.59338654225262,5.43078569795012e-14,-1,-1
41,Alkbh7-201,-3.22819440184373,4.67374838779938e-05,-3.38822516923577,6.09272358843442e-69,-1,-1
42,Amdhd2-201,-3.34886636972281,0.00579899886298518,-4.66193133617969,2.82264797350048e-11,-1,-1
43,Anapc10-203,-3.5557045335627,0.00620257707175024,2.21995761213196,1.93526268011853e-63,-1,1
44,Angel2-202,-1.19799781031732,0.00534924418260358,1.73724250906854,3.95586969467813e-31,-1,1
45,Angptl2-201,-2.19087427778323,0.00148153781888443,-0.566463047668492,0.00530546635739195,-1,-1
46,Ankrd33b-203,-4.36945957051966,8.8246707785892e-05,-3.2753303030205,9.04210400281872e-14,-1,-1
47,Ankrd37-201,-0.0115465885662672,0.00780155470183105,-4.47503764712574,1.29181748239254e-05,-1,-1
48,Ankrd54-201,-7.98149897895571,3.96975526533744e-05,-6.64398732801094,5.32887580522613e-07,-1,-1
49,Anln-201,-1.42849349269071,0.000211888729327562,1.28223800027521,5.18517850534548e-18,-1,1
50,Anxa7-201,-1.16252556663253,2.70245018122144e-13,1.16688997571387,4.39596808954029e-38,-1,1
51,Ap3m1-206,-1.3571615502178,6.99454555547657e-05,1.52238544074558,1.58158908799649e-37,-1,1
52,Aph1c-202,-0.927372476778783,0.0040753125884316,-3.5222774381117,7.37506153524497e-13,-1,-1
