,Row.names,log2FoldChange.x,padj.x,log2FoldChange.y,padj.y,TE_significance,RNA_significance
1,0610009B22Rik-202,-0.336853703666978,0.142158021157889,-1.39608073222936,0.00173783286485663,0,-1
2,0610012G03Rik-201,-5.60516414025534,2.82582700076107e-06,-1.14318894821275,0.0179792726771469,-1,0
3,1110004F10Rik-201,-0.319452754623657,0.366128214725907,-0.0313517047010376,0.895078346246456,0,0
4,1110012L19Rik-201,0.00209167957000684,0.593016723734884,-0.840223475927578,0.0100766153898127,0,0
5,1110038F14Rik-201,-0.24946114144231,0.417647570286882,-0.129719165798231,0.569762730581774,0,0
6,1110059E24Rik-201,0.00245108153293686,0.847965763773564,-0.0959709546514642,0.682875450312272,0,0
7,1110059G10Rik-201,-1.71669967819345,0.0434114309523355,0.598247198611671,0.018862276782888,0,0
8,1190007I07Rik-201,-0.47245151660709,0.307125832300009,0.107383030956102,0.664386874907977,0,0
9,1500011B03Rik-202,0.369848612276657,0.384724873021584,-0.062217576948231,0.811105353841171,0,0
10,1700010I14Rik-203,0.179173613597082,0.740226230665412,0.0709172238777474,0.785738549218373,0,0
11,1700017B05Rik-201,0.257135476204043,0.591032991306679,0.04278477374876,0.843662756887697,0,0
12,1700028K03Rik-206,-1.73801237172194,0.0916732274025022,0.0456816619251977,0.863676162010326,0,0
13,1700029P11Rik-201,-0.248336603258569,0.520789978747353,0.400799740752107,0.158485114191481,0,0
14,1700030J22Rik-201,0.280399230177494,0.496263854158757,0.0327203739288153,0.902983559157909,0,0
15,1700030K09Rik-201,-2.77602387564109,0.0204032322670376,-0.317938821744198,0.208873256273599,0,0
16,1700066M21Rik-201,-0.518912524924096,0.325403109636275,-0.120211676617111,0.593579205996635,0,0
17,1700067K01Rik-201,-0.318606254838686,0.531494083315395,-0.234468842176559,0.294021191297218,0,0
18,1810013L24Rik-201,0.135463249733455,0.812841909959951,-0.0453845056636201,0.861214132502938,0,0
19,1810037I17Rik-201,-1.17238291378689,0.127109819398163,0.0115386034229438,0.966061989348556,0,0
20,1810058I24Rik-203,0.0727434113762301,0.938240938438129,-0.273446437911791,0.266589411009811,0,0
21,2210408I21Rik-201,-0.087120831708062,0.924278482128852,0.369169767643062,0.147601686966697,0,0
22,2300002M23Rik-201,0.0928282616411196,0.866016640611866,-0.0400334971079775,0.869730842042056,0,0
23,2310022A10Rik-201,1.05890735918837,0.127283265868282,0.0199538242810265,0.937601430932573,0,0
24,2310022B05Rik-201,-0.539082797941265,0.201577531369165,0.0380258224095183,NA,0,NA
25,2310033P09Rik-201,-0.0202300084230578,0.934788466174844,0.0158053134537026,0.955342123095623,0,0
26,2310057M21Rik-201,-0.378753012635821,0.430468176048626,0.15521848903118,0.509918720057869,0,0
27,2310061I04Rik-204,0.949855294435208,0.160859331123184,-0.242222917301793,0.221195536603711,0,0
28,2410004B18Rik-201,0.0034719975837888,0.826782689134238,-0.128388797274215,0.57699954968794,0,0
29,2410141K09Rik-202,-0.106378701202762,0.729927317111881,-0.0149517274402978,0.956889124920083,0,0
30,2610001J05Rik-201,0.0620528374956944,0.907486426166571,0.103645639782958,0.671519004387144,0,0
31,2610021A01Rik-201,2.67998388272588,0.0567822540392641,-0.0289711473140022,0.910703612254766,0,0
32,2610507B11Rik-201,-0.453440408156691,0.276407281352582,0.136426091212403,0.470537598071886,0,0
33,2700049A03Rik-203,-0.102632414353361,0.820651920611444,0.0981612339665554,0.642846441842338,0,0
34,2700062C07Rik-201,-0.238013517212869,0.603000630404754,-0.236928594511306,0.253228543138987,0,0
35,2810004N23Rik-201,0.0337893199314542,0.990843438281393,-0.0841490251186073,0.691085710866105,0,0
36,3110001I22Rik-201,-0.26233023515527,0.551180069801121,0.0152055642518934,0.956889124920083,0,0
37,3110009E18Rik-203,-0.149979290982646,0.739773422617871,0.198716549896908,0.324519149659472,0,0
38,3110040N11Rik-201,-2.64129906555718,0.0602061507517814,-0.0166050955052873,0.945164939227151,0,0
39,3110082I17Rik-201,0.0120558565932415,0.984293305164752,-0.0129054678046209,0.965119897244596,0,0
40,4833420G17Rik-203,0.901886829262496,0.0847024060761109,0.0074214512424723,0.981545963076917,0,0
41,4921524J17Rik-201,-0.09809533075769,0.865853552165646,0.0956943420409771,0.683032694766836,0,0
42,4930402H24Rik-201,-0.348512081574024,0.438881261986075,-0.0213936344313128,0.939784795881397,0,0
43,4930432K21Rik-202,-1.06379217651326,0.0922376736181666,-0.147206628911519,0.387719469632058,0,0
44,4930453N24Rik-201,-0.11526105994883,0.636269702268879,-0.136058618900474,0.566946956625882,0,0
45,4930469K13Rik-202,0.00315749003679989,0.801252852069513,-0.134995670311826,0.538522880826569,0,0
46,4930503L19Rik-201,0.129520008803269,0.771635136458418,-0.0170629657819702,0.936261802449299,0,0
47,4930512M02Rik-201,0.0361569712390425,0.903042215735955,0.00773810831643738,NA,0,NA
48,4930522H14Rik-202,0.10308725729527,0.825828420566188,0.154337879608736,0.51180743187452,0,0
49,4930522L14Rik-202,-0.347128488205798,0.451211984157507,0.140892312053309,0.494536146926481,0,0
50,4930550C14Rik-201,-1.8128826640604,0.0590538343563012,0.00654811505601349,0.984169530521196,0,0
51,4930562C15Rik-201,-0.0273566629903911,0.958342245383551,-0.00888530077510415,NA,0,NA
52,4931406C07Rik-203,0.357837516945219,0.481147812719715,0.0888368058569649,0.715050104752889,0,0
53,4931406P16Rik-202,0.520604698929739,0.305963254831992,-0.0070410208410969,0.982407482620833,0,0
54,4932438A13Rik-201,0.0163729829565268,0.98102590790965,0.0176666180862999,0.948077875723812,0,0
55,5730480H06Rik-205,-0.544698308047542,0.149568759774854,0.213027293455025,0.138141300938423,0,0
56,5730507C01Rik-201,0.169927145290795,0.778960120690872,-0.0333249992154842,0.901919363217595,0,0
57,6030458C11Rik-201,0.49918300176278,0.324268707826846,-0.379640860555449,0.0692604064699538,0,0
58,7420426K07Rik-201,-0.52444772502387,0.1928387837959,-0.125155339253063,0.566946956625882,0,0
59,8030462N17Rik-201,0.0308103466958977,0.957687671935872,0.0500874840182819,0.855203392270476,0,0
60,9030624G23Rik-201,0.00439060819095638,0.948524663841675,0.0250518655798222,0.92797043388863,0,0
61,9130409I23Rik-201,-0.440272284190486,0.381227531911795,0.0785936578986645,0.758464117457932,0,0
62,9330182L06Rik-201,0.309249411399569,0.543362913250827,0.735346502397106,0.0420307828911505,0,0
63,9430038I01Rik-201,-0.633977818466045,0.193546069252344,0.311618170746534,0.108782703601439,0,0
64,9530068E07Rik-201,-0.81610000453378,0.0378327688756384,0.0653451487369774,0.799654150848397,0,0
65,A1bg-201,0.446022923661839,0.29832415062515,-0.164623239038737,0.334212600323312,0,0
66,A430005L14Rik-201,-1.89627365824942,0.01362739304229,-0.227782607424564,0.333554189961908,0,0
67,A430033K04Rik-202,-0.549889772974942,0.160948901609575,-0.0748181013267646,0.708955404051167,0,0
68,A4galt-201,-0.19492673692206,0.651285776044677,0.0560349652911971,0.772309821783503,0,0
69,AA792892-202,-0.384494726074799,0.417924172940206,-0.339828400896819,0.138141300938423,0,0
70,Aaas-201,2.1472767311799,0.0388644484312494,-0.0413385569199379,0.882928777595384,0,0
71,Aadac-201,0.00406419391433941,0.917763927779935,-0.0126162649699778,0.962806763074452,0,0
72,Aagab-201,-0.349625944582121,0.356269375730037,-0.071647590593141,0.72324166363816,0,0
73,Aamp-201,-0.200289173455601,0.699385654541057,0.146307741407236,0.494536146926481,0,0
74,Aars-201,-0.443970606290939,0.397372991220473,0.115497691811783,0.620205291381115,0,0
75,Aasdhppt-201,0.173536074707644,0.660997959772848,0.135564978734544,0.568834366706253,0,0
76,Aass-201,-1.36995055201938,0.111559048004452,0.0192892291882172,0.946379165839325,0,0
77,Abca12-201,-0.264356947709678,0.579958802809868,-0.0173579383720681,0.940734913787096,0,0
78,Abca13-201,0.197162039883781,0.715501513420313,0.22212768256969,0.339977603969628,0,0
79,Abcb1a-201,0.214315366736031,0.565981062200618,0.152760611564029,0.47088814553884,0,0
80,Abcb1b-201,0.222116265035194,0.633767385054541,0.184770885180873,0.399691796174244,0,0
81,Abcb4-201,-0.114171009551138,0.649538831857013,-0.116765850558705,0.631541061775152,0,0
82,Abcb7-201,-0.282486767582912,0.586921348240668,-0.0990155122524529,0.688639604086763,0,0
83,Abcb8-203,0.00437169668223786,0.992702925943072,-0.0139166966741296,0.957914060147577,0,0
84,Abcb9-201,-0.315528994928535,0.538643377210813,-0.161948528849325,0.442452694022364,0,0
85,Abcc3-201,0.856829773184304,0.19998681182456,-0.0405681088820656,0.885426844128295,0,0
86,Abcc4-201,-0.305746688065037,0.539041507507099,0.11071534322618,0.64469997870875,0,0
87,Abcc5-202,0.138412892778619,0.738837203515677,-0.060898627670421,0.790717084384421,0,0
88,Abcd3-201,0.191866489590558,0.79294569149927,-0.254273998111225,0.269789191726782,0,0
89,Abce1-201,0.0263858449694234,0.965739128393091,-0.0124376993675467,0.956889124920083,0,0
90,Abcf1-201,-0.505392584755738,0.207679601340446,0.0311013868572761,0.910703612254766,0,0
91,Abcf2-201,0.145073253353809,0.784766177054711,-0.118616421025966,0.584227469164523,0,0
92,Abcf3-201,-0.8075493045412,0.0872462010137494,-0.200812381004332,0.334212600323312,0,0
93,Abcg1-201,-0.0703902033660564,0.903042215735955,0.0587794253360422,0.758516143346208,0,0
94,Abhd10-201,-0.207555385650655,0.60114935443769,-0.113702168694584,0.579241891614592,0,0
95,Abhd11-201,-1.00675759981958,0.139880196641181,0.232018128598515,0.282692477919073,0,0
96,Abhd12-201,-0.180742483981732,0.707012598763016,-0.0764283415011801,0.66500903321121,0,0
97,Abhd13-202,-0.192563271955173,0.725843022351834,0.0270406777050137,0.925864156721175,0,0
98,Abhd16a-201,-0.0404739222628765,0.952239439431821,0.107136710517899,0.664307345983308,0,0
99,Abhd17b-201,-1.69824268761774,0.0073896436763496,0.135070882508205,0.569156795710502,-1,0
100,Abhd17c-201,0.0982849751869719,0.823618509599799,0.115746426676533,0.611260724443173,0,0
101,Abhd18-203,-0.0461151352547467,0.925940961838517,0.135035609494264,0.54026343058001,0,0
102,Abhd2-201,-0.772300098031718,0.150057362111359,0.0316667291706549,0.869730842042056,0,0
103,Abhd3-202,-0.00528012615491843,0.992692678291301,0.148689331164136,0.467443355445488,0,0
104,Abhd4-202,0.738314138780902,0.200150955231667,-0.560396979994395,0.00392413463533824,0,-1
105,Abhd5-204,-0.0626460531525689,0.826796912023536,-0.154726428430755,0.507022684391343,0,0
106,Abhd6-202,0.108075980514435,0.781141584883337,0.314995814985668,0.16232308332143,0,0
107,Abi1-205,-0.00756578673285073,0.990843438281393,0.0976049469958926,0.669710110812324,0,0
108,Abi3bp-201,-0.212963434353147,0.541788115655628,-0.00310224455559106,0.990043210336944,0,0
109,Abl1-202,1.35566825060264,0.0843943054151626,0.125415007093937,0.561355720017972,0,0
110,Abl2-201,-0.0258379446261608,0.957687671935872,-0.0388236565513156,0.886007912832346,0,0
111,Ablim1-209,0.55373346217429,0.242159226386314,-0.0725926214795923,0.770447987745085,0,0
112,Ablim2-201,0.305262426728057,0.548649451389176,0.276725400594961,0.261300092495875,0,0
113,Abr-213,1.00240775713603,0.137692797511541,0.0113039993731486,0.967925273576221,0,0
114,Abraxas1-202,0.158668963055268,0.781141584883337,-0.0857153614396198,0.715050104752889,0,0
115,Abraxas2-201,-0.120246693453512,0.749015014326449,-0.00665942460238708,0.980766986370623,0,0
116,Abtb1-201,-0.182175446003921,0.581178538565319,-0.11115205826505,0.552534954388649,0,0
117,AC151602.1-203,-0.161594016770356,0.770857222024445,0.0925990545723859,0.705913195623122,0,0
118,AC159819.1-201,0.00379157600435584,0.853563743277038,-0.115889107172229,0.632875957977806,0,0
119,Acacb-202,0.0241468830354219,0.970779144906232,-0.0427018738730092,0.86877908019388,0,0
120,Acad11-201,-0.329219097909386,0.488478099509498,-0.0321101905398072,0.898600688094728,0,0
121,Acadm-201,-0.434248085309398,0.38205845236593,0.132400830180705,0.556630956831909,0,0
122,Acadsb-201,-0.675558967474158,0.234393273840933,-0.0553216656750624,0.825808040077228,0,0
123,Acap2-203,0.0384659727705164,0.953415249550744,-0.0035363682251999,0.989857173786298,0,0
124,Acat1-201,-1.06507206774578,0.00256197580428544,0.123474699779613,0.478394798931982,-1,0
125,Acbd3-201,0.259052924236799,0.497073978859759,0.0780414846699168,0.735645737932935,0,0
126,Acbd5-203,-0.281889138867438,0.576233613454757,0.194284976196736,0.375776594277318,0,0
127,Acbd6-201,-0.21408317951597,0.531904355509453,-0.264617711596099,0.273505933493801,0,0
128,Accsl-201,-0.711082645682641,0.0149002179386549,0.0216037346331366,0.927696017928107,0,0
129,Acd-201,-0.0362114589610599,0.974624185811223,-0.295786080638931,0.149525827658535,0,0
130,Acin1-201,-0.560511671376029,0.255137668800995,-0.00727829485101661,0.980692147429223,0,0
131,Acly-201,0.38768252218626,0.455575002740112,-0.167622074758855,0.47088814553884,0,0
132,Aco1-201,-0.0587037419247562,0.896152079830344,-0.0297821619183894,0.911185258185112,0,0
133,Aco2-201,-0.240821926305351,0.60114935443769,0.0874565712675231,0.727867001128255,0,0
134,Acot3-201,-0.337122630480179,0.431618584735113,-0.203176390584083,0.278311706496451,0,0
135,Acot7-206,-0.156131695013985,0.693783014950645,-0.0642356967916175,0.798388783450111,0,0
136,Acot9-201,-0.0597521675015195,0.902176488185323,-0.0364168571333801,0.897420746740135,0,0
137,Acox3-202,0.00550601930782572,0.992079953923269,-0.0461358477779495,0.849731620420641,0,0
138,Acoxl-201,0.00333008128896321,0.822765488698385,-0.129094519408037,0.572129963718378,0,0
139,Acp1-201,0.00523172669634264,0.990605285385811,0.166890930631764,0.422258448484295,0,0
140,Acp6-201,-0.0160669451422581,0.981655658320922,0.00563429365686013,0.98584141150672,0,0
141,Acpp-201,0.00362414221896181,0.874336180123197,-0.055445202634145,0.819860219098352,0,0
142,Acsl1-201,0.964345065958499,0.144529012126468,-0.0804837340173421,0.743696531789111,0,0
143,Acsl3-201,-0.836316994765733,0.123338237363144,0.630286323798574,0.00236047206675896,0,1
144,Acsl4-201,-0.137633375906454,0.78848928290297,-0.145625377524608,0.322802937844518,0,0
145,Actb-201,-0.0985581428893069,0.877274998825387,0.0166188522925792,0.955732931971697,0,0
146,Actg1-202,-0.0722721190928749,0.891796506537564,-0.164689116460889,0.39025336039626,0,0
147,Actl6a-201,-0.128813611621941,0.507248353408829,-0.490542379092958,0.0644372962051904,0,0
148,Actn1-201,-0.454039870161803,0.397372991220473,0.42383340872469,0.0167598095431162,0,0
149,Actn3-201,-0.0820985163348775,0.857139700878559,-0.0250537953078773,0.910703612254766,0,0
