,Row.names,log2FoldChange.x,padj.x,log2FoldChange.y,padj.y,TE_significance,RNA_significance
1,1110059G10Rik-201,-3.14173497693702,0.00323308459529856,-2.69995543529475,4.0640214159461e-21,-1,-1
2,Aass-201,-3.818956345588,0.000553622419187484,-1.44318694779713,2.02251889665177e-05,-1,-1
3,Abcf1-201,-7.04944601327518,4.44736431887029e-07,-1.49666209114025,7.48949109511177e-12,-1,-1
4,Abhd6-202,-4.56488087625303,9.88761855268391e-05,-0.119767033823418,0.761106243513507,-1,0
5,Acp1-201,-4.95485308446754,0.00404387046542794,-1.77371113236862,1.1201745497298e-11,-1,-1
6,Actn1-201,-2.48695455343224,0.00359715503065379,-1.68192864885109,1.53825597731029e-13,-1,-1
7,Actn4-211,-1.58954858040515,0.00565298758640581,-1.27525896772206,1.22449862153751e-08,-1,-1
8,Adss-201,-3.36046857548283,9.67939499965599e-14,-0.614092252807343,2.82206331276284e-06,-1,-1
9,AI987944-201,-4.56300149858441,3.34768603014739e-06,-0.161794658780001,0.487174350575631,-1,0
10,Ak2-201,-3.10513518731665,0.00149344696211514,-1.05238287574425,3.3632721566296e-08,-1,-1
11,Akap12-201,-1.30260082855189,3.51912772649853e-06,-0.645158891414458,0.000181596336413384,-1,-1
12,Akap17b-201,-4.07351300324609,4.08215875252233e-05,0.0131900086832504,0.965842841903207,-1,0
13,Akt3-202,-2.54990176783017,0.00687500757914958,0.563052880503298,0.130868076975828,-1,0
14,Aldh9a1-201,-1.98090019675528,0.000428530163942952,-0.129346521898938,0.540597975930923,-1,0
15,Apba1-201,-2.57821664151677,0.00109006654190952,-1.68483437840887,0.000499627170522502,-1,-1
16,Arhgap10-201,-2.15802743912721,0.00414176231077199,0.251539550094532,0.301660883127635,-1,0
17,Arhgef7-205,-2.5132295136719,0.000314610209713836,-1.88857135349462,1.05797454097969e-11,-1,-1
18,Arid5b-204,-2.4320849787219,1.21857124526876e-07,-0.250411809965226,0.191848346314232,-1,0
19,Arl6ip1-201,-5.01756246417722,1.80892699076198e-06,-1.14788971298446,1.39779822926146e-21,-1,-1
20,Asxl1-201,-0.963920120876588,0.0065653357032196,-0.414542478424628,0.115084873250021,-1,0
21,Atf7ip-201,-2.48859606190015,1.54831889991592e-07,-0.661669182759521,0.00782266231815487,-1,-1
22,Atg5-201,-3.7074662616825,0.00182308227864397,-0.250872946492987,0.255063537069058,-1,0
23,Atp6v1a-202,-7.25878539232378,6.72961542382621e-07,-0.669830049517874,0.101530723875246,-1,0
24,AU015836-205,-2.84972830431256,3.45336140099698e-11,0.486850565896577,0.000249921490257965,-1,1
25,Aurka-201,-1.71678537269915,0.00129836528726727,-1.57147228760628,1.727647035016e-14,-1,-1
26,Bclaf1-202,-1.93892971258701,0.00698482657541966,0.0460954126792857,0.924042974230292,-1,0
27,Bcorl1-203,-3.45528260036562,2.42386244069995e-05,-0.867611245146782,0.0109493416977819,-1,0
28,Bmp15-201,-2.18773185790676,7.21619534437619e-07,0.745159821230104,0.000102043334589447,-1,1
29,Bnc2-215,-1.61211466248146,0.00442133844268898,-0.251613473692884,0.221081947275928,-1,0
30,Bptf-201,-1.58218755980194,6.45204201629459e-06,-0.422562345579999,0.0121557727623234,-1,0
31,Brd4-203,-1.16477450844931,0.00537806843967975,0.230081235595973,0.254091138861984,-1,0
32,Brix1-201,-1.34106482606547,0.00580829091118205,-1.34430165002444,1.65922294822108e-26,-1,-1
33,Brpf3-201,-2.32642141288757,0.00263328049906778,-0.941343519771406,0.0384887042335783,-1,0
34,Btbd2-201,-2.35125785278201,0.00784246162824396,0.302848748567978,0.387353756324244,-1,0
35,Calm1-202,-1.86617586485498,9.24653030118377e-07,-0.217150061881211,0.140143353928124,-1,0
36,Calm2-201,-2.94778649243034,0.00951591198971539,1.2837080094102,9.60229014057416e-15,-1,1
37,Calr-201,-1.47743024599057,0.00622756890399403,0.30370856057249,0.281547921526954,-1,0
