,Row.names,log2FoldChange.x,padj.x,log2FoldChange.y,padj.y,TE_significance,RNA_significance
514,Slc9a3-201,3.29791693240473,0.00278717982145722,0.715659301649305,0.0062653232891775,1,1
515,Slco3a1-201,2.92395109618352,2.41815140796792e-06,1.69927923426106,2.04177229818708e-26,1,1
516,Smap1-201,4.81918544126846,0.000383947213623413,-0.609975354399992,0.0046129403378532,1,-1
517,Smarcc1-201,3.17811774996104,0.00358521571288261,0.055154724733103,0.887699588637142,1,0
518,Smc1b-201,4.96586228313033,0.000422901565271777,0.444268233580439,0.113029329872983,1,0
519,Smc4-201,3.67915033424765,2.6534078937977e-54,0.911900807702384,1.50014639308058e-23,1,1
520,Smc5-202,4.41571572696652,0.00226587054876739,0.547567590317069,0.0905156333310134,1,0
521,Smg6-201,1.61325857589429,0.00856245760305636,1.2874816352188,1.11874830566544e-09,1,1
522,Smg7-202,3.36049377034851,7.76678368578026e-05,0.741539459150362,0.0151856831930378,1,0
523,Snrnp25-201,0.0102680513382856,0.00772169863924827,-4.35075579638013,3.00045795603027e-18,1,-1
524,Sod1-201,2.09042966793436,0.00225285623527598,-2.14940828759231,1.00170787751754e-44,1,-1
525,Son-202,1.45723623023739,2.02827801348563e-08,1.37983665288281,5.88131298133335e-30,1,1
526,Sorbs1-201,3.18843612792785,9.82540105935213e-16,1.5426213948798,2.41647613706442e-34,1,1
527,Spata2-201,3.0579963446544,0.00578644285263964,0.590025812519135,0.069309597334832,1,0
528,Specc1l-204,3.03057397217925,4.66968574363035e-07,1.11783922278644,4.70914905700819e-08,1,1
529,Spry4-201,0.924696500553738,0.00404018160423004,2.00144930842467,2.41832642726961e-45,1,1
530,Sptan1-203,1.02815203365996,0.00465053275898464,-0.849105516352374,1.89101083603287e-08,1,-1
531,Srrm2-210,1.18356520173355,3.092444803245e-05,0.990222430157188,8.7500832794729e-12,1,1
532,Ssb-206,4.98498317291039,3.02424654754173e-19,1.0331193554718,1.29847197810931e-12,1,1
533,St13-205,4.68201322119754,2.07661289794259e-07,0.348176274700654,0.00755351218409136,1,1
534,Stard7-202,1.9398997878836,3.1491689906273e-05,0.425881711312411,0.0253329707240908,1,0
535,Stau2-217,3.7903278179633,0.000436287320798637,0.618789774225992,0.00426604012996132,1,1
536,Stk31-201,2.26408720723283,0.00231095981512333,-0.520997708962552,0.00132096175749113,1,-1
537,Stk32b-201,4.13653404326378,0.00431012410504823,1.03022823096162,6.64431883664124e-11,1,1
538,Stt3b-201,0.914848272532221,0.000843480460534672,0.709698889109683,2.91835175440971e-11,1,1
539,Sub1-201,1.18622597710334,2.00776048841093e-07,0.981315732781598,4.05885461949716e-25,1,1
540,Supt16-201,2.25899266177601,5.75263554996176e-07,0.853090540871755,0.000117700262109903,1,1
541,Swi5-207,3.25655310438748,3.81901507390165e-08,1.0235572782921,2.26069888222199e-16,1,1
542,Sycp3-201,4.00594589727865,0.000381613535947391,1.95205739972772,1.48152790312779e-10,1,1
543,Synj1-203,1.39660497967203,2.41815140796792e-06,1.07762868228769,1.11474579775294e-13,1,1
544,Tacc2-203,1.18404042261795,5.04792083487993e-07,0.584950868031678,2.17728243360473e-06,1,1
545,Tacc3-202,2.25931429835874,2.48583053321757e-07,-1.38863428271191,5.53374870457718e-16,1,-1
546,Taf4-201,1.27622595622349,0.00376618113083353,1.84694363124467,1.35783488617229e-27,1,1
547,Taf7-201,1.00875828800208,0.00414074254724457,1.40787275749623,2.47235393746117e-39,1,1
548,Tanc1-201,1.16437867378811,0.00812650525281341,0.323671672580293,0.118376510218768,1,0
549,Tanc2-202,4.29951467358342,0.00351503957707116,0.973003807184454,0.000501214231296973,1,1
550,Tax1bp1-201,0.785292273403338,0.00161181505162095,0.910827093255348,2.64614086566305e-19,1,1
551,Tcp1-209,1.9057521719974,0.000327105443025767,-1.772819520432,1.84870915249537e-29,1,-1
552,Tdrd1-202,0.680058449287287,0.00476001282339882,-0.210660649927846,0.154175466255258,1,0
553,Tdrd5-201,1.93443870238125,0.000366330572037229,-1.72990353919264,1.42492154997232e-23,1,-1
554,Tent5c-201,1.96609449169252,6.16812371437324e-05,-0.410352404326533,0.0122854847961249,1,0
555,Tgfb2-201,3.40923853999781,2.00119639765243e-09,1.55845200476981,1.28054569155249e-43,1,1
556,Tinf2-201,1.84317387552031,0.00537104607820392,-0.30994366612051,0.0668786017429173,1,0
557,Tipin-205,1.54474131517146,0.00417794782254927,1.26084766261328,2.26886884620629e-31,1,1
558,Tjp1-201,2.27719961054496,5.37419770765838e-07,1.51123065865604,1.2297893264511e-19,1,1
559,Tle6-201,2.68051815309067,2.18938879366672e-30,-1.35955341944546,1.87324440616149e-37,1,-1
560,Tmbim6-201,1.9041381838806,1.82550544135138e-06,-0.0907533832844931,0.546847093855275,1,0
561,Tmed10-201,2.51681831357774,0.00824696011171341,-0.714202336179109,5.81504009941044e-09,1,-1
562,Tmem184b-201,3.51540006989098,0.00187515135476644,1.07680829358736,0.000447445360530986,1,1
563,Tmem232-201,2.57812459695979,0.00562144131202459,0.615196860809385,7.05932193063127e-05,1,1
564,Tmem50a-201,2.61313728340735,0.00770863583789222,0.234914651572625,0.109414814204193,1,0
565,Tmem72-201,5.78122872235254,3.61518541774703e-05,1.09619062058857,0.000633760580776521,1,1
566,Tmf1-201,2.19923352376213,0.00714273517503187,0.949284925240021,0.000937185316121706,1,1
567,Tnks2-201,3.54279601822571,0.00101771266966446,1.24933811477926,0.000458759244463076,1,1
568,Tnrc6c-202,1.14677623929291,0.00539336765714216,1.21722959430825,4.1467894568919e-11,1,1
569,Tob2-201,2.23474932199986,7.03367476896104e-05,1.02364115309648,0.000424398652354776,1,1
570,Tom1l2-206,3.41141750660871,8.34271844143431e-06,1.48086649718625,1.1753413223433e-14,1,1
571,Top2a-201,2.20443841216906,6.32091737506483e-05,-0.132613816100866,0.542857218522525,1,0
572,Tpr-203,1.06868571208804,0.00492104280017642,1.03225272960275,2.5904626381016e-15,1,1
573,Tpt1-201,2.36992084373183,8.73978109814097e-07,0.295134213146658,0.0708842416793489,1,0
574,Trip12-201,1.38072453331558,8.20914770193952e-06,1.33848314622108,6.27961497718015e-37,1,1
575,Tsc22d1-201,2.99614264997504,1.21187265177566e-10,0.689777549334432,4.59307345652564e-14,1,1
