,Row.names,log2FoldChange.x,padj.x,log2FoldChange.y,padj.y,TE_significance,RNA_significance
1,9530068E07Rik-201,2.48155808883246,0.00722138877889976,-0.24304532234016,0.39052567580472,1,0
2,Accsl-201,2.12065994924756,4.28752823237784e-16,-0.46551101762984,0.00335281093857507,1,-1
3,Alkbh5-201,2.36453263100708,8.41130632192632e-08,0.805104138302084,0.00105242134666455,1,1
4,Anxa7-201,1.07208604705265,1.24687347120679e-05,-0.082738041320024,0.542656047845641,1,0
5,Arhgap12-212,1.40862625978653,0.00635637771597524,-0.0983092784762088,0.699700303770675,1,0
6,Arhgef39-201,1.49011096146919,0.00639782284200289,-0.427155910558132,0.0519252253320264,1,0
7,Atl2-201,1.64272012570605,3.4438813257645e-08,-0.358108736975905,0.00710542667369782,1,-1
8,Atxn2l-201,0.79473914809511,0.00566769462043244,-0.341624970016418,0.0227336905716718,1,0
9,Aurkc-201,1.51513680747574,0.00537806843967975,-1.37567464733142,6.29053577008074e-27,1,-1
10,Bcl2l10-201,0.861900311598087,5.62504412903729e-05,0.152604238679733,0.26349152339088,1,0
11,Bex6-203,0.0306849831162804,0.00465190765893735,6.78569753861067,4.7538043698788e-09,1,1
12,Birc3-201,1.0355902675127,0.000166760444936044,-0.399399674441991,0.00177298545931456,1,-1
13,Bpgm-201,1.31304140908746,1.41201628769383e-07,-0.946461433375316,6.33275005858904e-16,1,-1
14,Brca2-201,1.05796501036911,0.00340915232514547,0.276948311746462,0.27312317593438,1,0
15,Bub1b-201,3.08124416950148,0.000250004692629864,-3.18960448000087,3.48612645281108e-24,1,-1
16,C2cd3-201,1.94358142707286,1.97773339907564e-05,-0.288136576789453,0.208161487378948,1,0
17,C2cd5-204,1.24737857930393,2.69981947831723e-06,-0.805785137009628,2.65869401665092e-13,1,-1
18,C87499-201,2.36392453895352,5.103432229503e-08,-1.38745055361971,5.42546863870201e-35,1,-1
19,Ccdc117-201,2.15060884091354,0.00156327527427786,-1.69693686834969,2.10876755225092e-08,1,-1
20,Cdc42bpb-201,1.41173484161865,1.97773339907564e-05,-0.668900308468697,0.000367180913298514,1,-1
21,Cecr2-202,1.04986289695382,0.0024342568590911,-1.01799086524252,1.10748512962271e-08,1,-1
22,Cenpn-201,1.01732639981294,0.00858551148244136,0.135725445098101,0.35048785936993,1,0
23,Ckap5-204,1.29994088368,0.00358129933895137,-0.623535993334553,0.00681906671878396,1,-1
24,Crebzf-201,5.41661646424079,0.00257913118760262,3.15488796579201,0.00277031859408034,1,1
25,Cul1-201,0.976241506777846,3.58637822040073e-05,0.25321145943567,0.0850066204672562,1,0
26,D6Ertd527e-204,2.57066214672023,3.84487638177101e-10,-1.03049289056628,3.11600512877819e-05,1,-1
27,Dcp1a-201,1.54791729176641,0.00987267839793235,-1.33378952899019,3.10462066466099e-07,1,-1
28,Dkkl1-201,0.0332331371026848,0.00259846522285537,6.91150001810938,4.39024665027792e-10,1,1
29,Dock7-214,1.3417111632237,0.000571953404035758,-0.247003408817034,0.323687781330038,1,0
30,Dtx2-201,1.12963308647657,0.00466719812072686,-0.086945414150011,0.724672448124442,1,0
31,Ermp1-203,1.60153791350946,9.36183312530402e-08,0.600483533886019,2.52335576387878e-05,1,1
32,Ern1-201,1.8883595160806,0.000372775147275352,-1.13990551270827,2.23536651204998e-05,1,-1
33,Exoc1-203,1.05709750516816,0.00579133935047357,-0.554220731456437,0.000904346740517494,1,-1
34,Fam13c-201,1.44107458035164,0.00878367316556498,-0.718097837630148,5.49586206309625e-06,1,-1
35,Fcgr3-201,0.0285523942799964,0.00866946204456095,5.87593289107961,5.74588131847061e-12,1,1
36,Fhod3-201,0.939743972646169,0.0044188442448452,-0.0536656074387585,0.784402203152905,1,0
37,Gdf9-201,2.20338977564921,0.000727268398847562,-1.37429939796201,7.44494214547757e-07,1,-1
38,Gm20594-201,2.14439727185705,3.66364256527749e-05,0.964988859006527,5.07443377633861e-10,1,1
39,Gm20767-202,0.0311559884157143,0.00182308227864397,6.75889774345571,1.63515266935412e-13,1,1
40,Gm8300-201,0.0319478548918276,0.0010327921153852,7.0127638946643,1.03520904568834e-14,1,1
41,Gm9376-201,0.0293624796526801,0.00480913309408887,6.12637280667852,8.53630433864949e-14,1,1
42,Gtf2a1-201,1.22295752313918,0.00724017480300963,0.994872343562314,6.14128236305812e-06,1,1
43,H1f8-201,2.31111564580273,9.35141003599382e-08,-1.37668880076988,8.08130730774147e-09,1,-1
44,Herc1-201,1.59145982709986,0.00539122511926707,0.0837092483195451,0.849284755011206,1,0
45,Ier3ip1-201,0.445784383400597,0.00571025403767917,5.80967713387812,2.31680618123585e-07,1,1
46,Ipo8-201,0.982846524443184,0.000117575716817128,-0.249695469116692,0.186113376746514,1,0
47,Ireb2-201,1.35702931932235,2.31131862295532e-06,0.309817293389023,0.171744290839627,1,0
48,Itpr1-201,1.30893556717798,0.000328481519364817,-0.0814889208534042,0.780406017834212,1,0
49,Kbtbd8-201,1.13144157213508,1.87782921457404e-08,-0.0228333691466065,0.909048429859232,1,0
50,Khdc1b-201,1.03018227277989,0.00362903331299745,0.194655635630095,0.349477263092841,1,0
51,Map4k5-201,1.48877085542635,8.54109811791856e-05,-0.165839158177489,0.516947999718596,1,0
52,Mdm4-210,0.870510515509106,0.000459182164822371,0.605717763949163,1.33570016477107e-08,1,1
53,Med15-201,1.36955110768065,9.70507695074394e-05,-0.0672930712747369,0.779394647182786,1,0
54,Mrpl46-201,5.7417666434898,0.00199224626067303,2.48119760718345,3.72848023448877e-07,1,1
55,Msh6-201,1.459782068108,0.00118668027747356,-1.64203673967379,1.67081064295566e-17,1,-1
56,N4bp2-204,1.21839202213007,0.00104686190277962,-0.15894051666321,0.532794710592001,1,0
57,Nbr1-203,1.5302034003964,0.000710074057848848,-0.00487674369683532,0.989125216457131,1,0
58,Npc1-201,2.92499345589149,0.00539122511926707,-1.86558841444799,2.53862594157676e-08,1,-1
59,Oas1d-201,1.65133604219339,0.000373528882605026,-1.82265428213443,4.95250512700169e-18,1,-1
60,Obox1-201,1.16722400882766,0.00621715693904022,-0.235963464664025,0.402640167630359,1,0
61,Odf2-209,1.63826098969131,0.000339020458040907,0.543863690978267,0.00484837847487817,1,1
62,Oog3-201,1.09061940665419,2.77287998583976e-05,0.49610861738164,5.57872784987677e-05,1,1
63,Osbpl8-201,1.89320222308689,2.53061363380942e-09,0.480112695899276,0.0266782137088937,1,0
64,Otub1-201,3.18545257079775,1.87027219657203e-05,0.131001634306477,0.719788813736463,1,0
65,Parp12-201,0.890303096507589,1.05866492157118e-05,-0.0958693765036404,0.586702157743167,1,0
66,Pld1-202,1.17147414144273,0.000104007506545091,0.10739171161587,0.575750427216136,1,0
67,Plk4-201,1.53531554154245,0.00471024099142353,0.59668827193645,5.44259947792387e-05,1,1
68,Ppip5k2-205,1.32228638435161,6.48806543542272e-05,0.382946859975789,0.0454298342062984,1,0
69,Ppp2cb-201,6.70136224391621,0.00579133935047357,4.67943134596768,6.29606598321631e-05,1,1
70,Reps1-201,1.90427546126718,0.00118668027747356,-0.285136056403529,0.264643707534613,1,0
71,Rhpn2-201,0.717615543599054,0.00673486198040726,-0.149365102637175,0.445453559443472,1,0
72,Rictor-201,1.0730225430979,0.00903796488632439,0.286234922704863,0.366394186403585,1,0
73,Rnf34-201,0.913669154231483,0.00992763830841506,-0.0702141797354435,0.717523068730741,1,0
74,Rnf38-202,1.43480581787973,7.12913106486486e-07,0.779159208923523,6.8186924867352e-07,1,1
75,Rock1-201,0.906709641011922,0.0047297259147561,0.149548010147472,0.476159032350777,1,0
76,Rttn-201,1.3644608540742,0.00471216671906449,-0.124980008356529,0.666093411584392,1,0
77,Secisbp2l-201,1.86204298259366,0.000930419656583902,0.0544758958088403,0.883316662041904,1,0
78,Sin3a-208,0.984758444217128,0.00917691695860742,-0.397303031873608,0.0040968340840637,1,-1
79,Sin3b-201,1.27153843586912,0.00866946204456095,-0.0348276157170907,0.898199131813678,1,0
80,Sipa1-201,2.37756595959118,0.00687695526943308,1.32261945642882,0.00115662101370124,1,1
81,Slbp-201,1.40089590584552,9.21505771885706e-05,-0.822319692808903,2.52714944633972e-07,1,-1
